order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,order_month,delivery_time_days,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,payment_sequential,payment_type,payment_installments,payment_value,review_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_category_name_english,product_category
31ee7866f7203208e59eba90498ead4c,a5ffaf89f5f7e639ce935676baf2c314,delivered,2017-07-26 16:16:24,2017-07-27 11:25:24,2017-07-27 21:33:54,2017-08-03 11:49:41,2017-08-21,2017-07,7.0,3.0,db1d1a4569fdbae28a0d3340d907f7af,325f3178fb58e2a9778334621eecdbf9,2017-08-02 11:25:24,18.9,19.7,1.0,boleto,1.0,103.0,cb9bd1c49786e95d8ac1bf14d850931a,5.0,,,2017-08-04 00:00:00,2017-08-04 15:27:23,unknown,,,,400.0,16.0,5.0,12.0,,unknown
b1e0c67bbf6c050cb6b1eb71e3ccdb37,9213aac1b5ff45da25ff7bedebb9a6e8,delivered,2017-12-08 09:15:28,2017-12-08 09:30:35,2017-12-14 19:33:16,2017-12-28 01:34:46,2018-01-04,2017-12,19.0,1.0,1be9435dc0c47cf6b58c34d3bb7d6f54,cca3071e3e9bb7d12640c9fbe2301306,2017-12-14 09:30:35,95.03,17.92,1.0,credit_card,2.0,112.95,97dc17352b950e38f6908f3429ce5699,4.0,,,2017-12-28 00:00:00,2017-12-28 22:31:05,cama_mesa_banho,49.0,293.0,1.0,1225.0,38.0,15.0,31.0,bed_bath_table,bed_bath_table
9e1516d69461cbce6204729191230717,0629ffa463b7bb65e62829ee41b0934b,delivered,2017-07-23 23:05:01,2017-07-25 03:30:13,2017-07-28 19:17:38,2017-08-03 16:08:27,2017-08-17,2017-07,10.0,1.0,2a2d22ae30e026f1893083c8405ca522,1a3df491d1c4f1589fc2b934ada68bf2,2017-08-02 03:30:13,134.9,21.43,1.0,boleto,1.0,156.33,d53ae8b574502890b2f843b9e790837c,5.0,,melhor site de compras,2017-08-04 00:00:00,2017-08-04 22:29:50,cama_mesa_banho,60.0,744.0,2.0,8350.0,50.0,27.0,38.0,bed_bath_table,bed_bath_table
7828ebfebc66999cec37ddc06c63870f,861c4eff6dcc1cd1ce85c4d47fd54509,delivered,2017-09-22 14:27:52,2017-09-22 14:45:35,2017-09-26 19:57:41,2017-10-09 15:53:05,2017-10-24,2017-09,17.0,1.0,d0ff425695a253710c5768f9069c6f0b,3d871de0142ce09b7081e2b9d1733cb1,2017-09-28 14:45:35,49.0,16.79,1.0,credit_card,1.0,65.79,950712c1b8e947ad8284235798f17c54,4.0,,,2017-10-10 00:00:00,2017-10-10 22:47:36,brinquedos,53.0,144.0,2.0,1300.0,24.0,30.0,20.0,toys,toys
097255cccb9ac174d481479fae72556d,aec0636da1a15a55683856d9a5821ffd,delivered,2018-06-28 03:08:38,2018-06-28 03:31:33,2018-06-28 13:30:00,2018-06-29 17:48:48,2018-07-12,2018-06,1.0,1.0,291c4eedfc6f236325724d88bb03101e,596849622429351f47b32e6cae1055ff,2018-07-04 03:30:51,189.9,8.59,1.0,credit_card,1.0,198.49,335c6bd4adfc46e0fe32d82d756dd3bd,4.0,,,2018-06-30 00:00:00,2018-07-03 05:56:17,eletronicos,47.0,484.0,3.0,250.0,22.0,7.0,22.0,electronics,electronics
6b37f541eb6753f5383147a84d419d11,864fd7d2112ae79ef1095208edb6372b,delivered,2017-06-02 21:52:23,2017-06-02 22:05:11,2017-06-06 09:43:25,2017-06-19 19:45:47,2017-07-06,2017-06,16.0,1.0,7c1bd920dbdf22470b68bde975dd3ccf,cc419e0650a3c5ba77189a1882b7556a,2017-06-08 22:05:11,59.99,16.89,1.0,credit_card,1.0,8.17,da72ed715a7d4a22ea6ca24ab736f0be,1.0,,"Péssima mercadoria uma das tesouras veio impenada e cega.
Não devolverei pois sei que será um processo demorado.
Ficarei porém muito insatisfeito!",2017-06-22 00:00:00,2017-06-22 23:56:07,beleza_saude,59.0,492.0,2.0,200.0,22.0,10.0,18.0,health_beauty,health_beauty
6b37f541eb6753f5383147a84d419d11,864fd7d2112ae79ef1095208edb6372b,delivered,2017-06-02 21:52:23,2017-06-02 22:05:11,2017-06-06 09:43:25,2017-06-19 19:45:47,2017-07-06,2017-06,16.0,1.0,7c1bd920dbdf22470b68bde975dd3ccf,cc419e0650a3c5ba77189a1882b7556a,2017-06-08 22:05:11,59.99,16.89,2.0,credit_card,6.0,68.71,da72ed715a7d4a22ea6ca24ab736f0be,1.0,,"Péssima mercadoria uma das tesouras veio impenada e cega.
Não devolverei pois sei que será um processo demorado.
Ficarei porém muito insatisfeito!",2017-06-22 00:00:00,2017-06-22 23:56:07,beleza_saude,59.0,492.0,2.0,200.0,22.0,10.0,18.0,health_beauty,health_beauty
bbfed558e5d7c7cb32f6e7a4026b0d2e,21d39c44e49d24cbd3e842263e1672b1,delivered,2018-05-09 10:22:52,2018-05-09 10:35:13,2018-05-10 08:11:00,2018-05-15 19:20:56,2018-06-01,2018-05,6.0,1.0,7178ddaf7e590ece0dd74143bfc6fd28,099095b050cfe8eb1ddff5317587e96e,2018-05-15 10:31:40,269.99,69.75,1.0,credit_card,1.0,339.74,5c8dcba7e02a07ecfa7d56a71160262a,5.0,,,2018-05-16 00:00:00,2018-05-17 17:42:41,brinquedos,44.0,724.0,1.0,20800.0,80.0,36.0,36.0,toys,toys
5be8e1e5d0ed823d38d05d5b7cce9581,c44394168c29d3bab271b2077bb2cd9b,delivered,2018-02-22 10:43:03,2018-02-24 03:30:34,2018-02-28 15:45:12,2018-03-08 12:47:26,2018-03-22,2018-02,14.0,1.0,eb8c629f70275fd1c4f809116cce1efc,1025f0e2d44d7041d6cf58b6550e0bfa,2018-03-02 03:30:34,38.4,16.11,1.0,boleto,1.0,163.53,fb9123ecfc3c7c4156fa624b3eacfcd9,1.0,,"Comprei 3 produtoa e so recebi 2 , gostaria de saber o que falta porque nao recebi???",2018-03-09 00:00:00,2018-03-11 18:07:39,moveis_decoracao,51.0,831.0,1.0,1400.0,20.0,30.0,20.0,furniture_decor,furniture_decor
5be8e1e5d0ed823d38d05d5b7cce9581,c44394168c29d3bab271b2077bb2cd9b,delivered,2018-02-22 10:43:03,2018-02-24 03:30:34,2018-02-28 15:45:12,2018-03-08 12:47:26,2018-03-22,2018-02,14.0,2.0,eb8c629f70275fd1c4f809116cce1efc,1025f0e2d44d7041d6cf58b6550e0bfa,2018-03-02 03:30:34,38.4,16.11,1.0,boleto,1.0,163.53,fb9123ecfc3c7c4156fa624b3eacfcd9,1.0,,"Comprei 3 produtoa e so recebi 2 , gostaria de saber o que falta porque nao recebi???",2018-03-09 00:00:00,2018-03-11 18:07:39,moveis_decoracao,51.0,831.0,1.0,1400.0,20.0,30.0,20.0,furniture_decor,furniture_decor
5be8e1e5d0ed823d38d05d5b7cce9581,c44394168c29d3bab271b2077bb2cd9b,delivered,2018-02-22 10:43:03,2018-02-24 03:30:34,2018-02-28 15:45:12,2018-03-08 12:47:26,2018-03-22,2018-02,14.0,3.0,eb8c629f70275fd1c4f809116cce1efc,1025f0e2d44d7041d6cf58b6550e0bfa,2018-03-02 03:30:34,38.4,16.11,1.0,boleto,1.0,163.53,fb9123ecfc3c7c4156fa624b3eacfcd9,1.0,,"Comprei 3 produtoa e so recebi 2 , gostaria de saber o que falta porque nao recebi???",2018-03-09 00:00:00,2018-03-11 18:07:39,moveis_decoracao,51.0,831.0,1.0,1400.0,20.0,30.0,20.0,furniture_decor,furniture_decor
23538663b36489215fd49765baa4ba8f,14b0912a842b58de740de4a7b5ec8e1d,delivered,2018-08-05 14:07:53,2018-08-06 14:04:43,2018-08-08 08:39:00,2018-08-16 16:27:51,2018-08-28,2018-08,11.0,1.0,b11b6e603959e09bb5b90095db226602,eaaa46e98c9e61f6764dd1d7a2ab8b3e,2018-08-10 14:04:43,98.0,27.64,1.0,debit_card,1.0,125.64,8495c08dab031374ca2dbf34534435ac,5.0,Ótimo produto.,lannister Show,2018-08-17 00:00:00,2018-08-18 01:00:08,eletroportateis,54.0,651.0,4.0,1950.0,31.0,23.0,23.0,small_appliances,small_appliances
3b842ff9ea0324f7726503cadd3c0db5,26982dd51b55e2a5cd7793d84a0787c8,delivered,2018-08-07 08:53:33,2018-08-09 03:44:56,2018-08-10 11:53:00,2018-08-24 17:08:34,2018-09-04,2018-08,17.0,1.0,b35c8479840135aa13a0f2d6aa8b7f38,02b72cdeb9cfcc429f1af6f4e3f3b737,2018-08-15 03:44:56,129.0,69.05,1.0,boleto,1.0,198.05,27ee3ed83aa2e944fe7a148aeb20059d,5.0,Bom,Recomendo a compra nessa loja.,2018-08-25 00:00:00,2018-08-27 20:47:49,bebes,37.0,1243.0,4.0,6400.0,47.0,24.0,33.0,baby,baby
c9fe382a47de702dfad8f4b2ea3d2b3a,fb944ca3fae591b47729c008b3cb1aa4,delivered,2017-05-13 09:03:16,2017-05-13 09:10:15,2017-05-19 14:51:34,2017-05-27 23:13:42,2017-06-19,2017-05,14.0,1.0,1c05e0964302b6cf68ca0d15f326c6ba,7c67e1448b00f6e969d365cea6b010ab,2017-05-26 09:10:15,126.99,24.92,1.0,credit_card,5.0,298.84,cc84a336009053cbcb0e2268b95b8bf6,1.0,,,2017-05-29 00:00:00,2017-05-29 13:03:10,moveis_escritorio,46.0,1159.0,1.0,9375.0,55.0,54.0,19.0,office_furniture,office_furniture
c9fe382a47de702dfad8f4b2ea3d2b3a,fb944ca3fae591b47729c008b3cb1aa4,delivered,2017-05-13 09:03:16,2017-05-13 09:10:15,2017-05-19 14:51:34,2017-05-27 23:13:42,2017-06-19,2017-05,14.0,2.0,1878fcfa202ce65b4bfaa9d16250ee86,7c67e1448b00f6e969d365cea6b010ab,2017-05-26 09:10:15,126.99,19.94,1.0,credit_card,5.0,298.84,cc84a336009053cbcb0e2268b95b8bf6,1.0,,,2017-05-29 00:00:00,2017-05-29 13:03:10,moveis_escritorio,46.0,1198.0,1.0,7725.0,53.0,51.0,18.0,office_furniture,office_furniture
284039cca9a61886953286f5dae55fdf,1d17a1a799c8c9c248c1816d48b5a689,delivered,2017-01-30 18:30:53,2017-01-30 19:31:10,2017-01-31 05:40:30,2017-02-08 09:03:47,2017-03-06,2017-01,8.0,1.0,ee6cf0274e75706751ecd4cd5e353db6,e1bed63d68ac36fe1f3061befe196af5,2017-02-03 18:30:53,199.0,18.0,1.0,credit_card,3.0,217.0,5890715efc5cb6a83dbfc28ebce55f4b,5.0,,Ótima loja e ótimo produto,2017-02-09 00:00:00,2017-02-11 20:00:14,cool_stuff,53.0,1086.0,4.0,24400.0,71.0,68.0,24.0,cool_stuff,cool_stuff
6a9a4c2b15294a31288a5fabc2427807,39bca3007293ab6992e74006abc9b462,delivered,2017-11-27 21:45:48,2017-11-27 21:58:29,2017-12-01 16:45:52,2018-01-06 15:27:02,2017-12-20,2017-11,39.0,1.0,34eb6a7adb729aa877c2eeccf886f09f,2a50b7ee5aebecc6fd0ff9784a4747d6,2017-12-01 21:58:29,99.9,32.22,1.0,credit_card,5.0,264.24,a3201c81870222d30c54e350df60b639,1.0,,"A compre foi feita no dia 27/11/17 e até o dia 31/12/17 não recebi, estou dependendo produto para finalizar a obra do banheiro.
Total falta de respeito com consumidor nunca mais compro nessa loja.",2017-12-21 00:00:00,2017-12-31 17:44:08,construcao_ferramentas_construcao,28.0,271.0,2.0,5600.0,46.0,15.0,39.0,construction_tools_construction,construction_tools_construction
6a9a4c2b15294a31288a5fabc2427807,39bca3007293ab6992e74006abc9b462,delivered,2017-11-27 21:45:48,2017-11-27 21:58:29,2017-12-01 16:45:52,2018-01-06 15:27:02,2017-12-20,2017-11,39.0,2.0,34eb6a7adb729aa877c2eeccf886f09f,2a50b7ee5aebecc6fd0ff9784a4747d6,2017-12-01 21:58:29,99.9,32.22,1.0,credit_card,5.0,264.24,a3201c81870222d30c54e350df60b639,1.0,,"A compre foi feita no dia 27/11/17 e até o dia 31/12/17 não recebi, estou dependendo produto para finalizar a obra do banheiro.
Total falta de respeito com consumidor nunca mais compro nessa loja.",2017-12-21 00:00:00,2017-12-31 17:44:08,construcao_ferramentas_construcao,28.0,271.0,2.0,5600.0,46.0,15.0,39.0,construction_tools_construction,construction_tools_construction
4048feff4f2e6e394bcaf4981d27a9bd,1549a2a8e05b28e7ba31eeb0ab1bd84b,delivered,2018-06-25 11:59:16,2018-06-25 12:13:40,2018-06-25 11:56:00,2018-06-26 20:45:42,2018-07-05,2018-06,1.0,1.0,2b1ae6086a4f08fa4595cddf59e1bfab,87d3c3aeb3ead335511b3ce315eb341e,2018-06-29 12:13:40,101.99,16.01,1.0,credit_card,1.0,118.0,8403f63ab741fe58377ae6596db1ad2b,5.0,,,2018-06-27 00:00:00,2018-06-28 01:13:37,brinquedos,14.0,267.0,1.0,5400.0,49.0,22.0,30.0,toys,toys
4b0c84473bd3be3ee00dba465265e79d,e9480985d1c0e64ea0754e6aa4e78566,delivered,2018-02-14 13:34:53,2018-02-14 13:47:43,2018-02-20 17:52:50,2018-02-27 19:59:01,2018-03-14,2018-02,13.0,1.0,ac6c3623068f30de03045865e4e10089,df560393f3a51e74553ab94004ba5c87,2018-02-27 12:47:43,209.9,27.79,1.0,credit_card,1.0,237.69,0efb52072e96b63f13c1e6ebce016dea,3.0,,,2018-02-28 00:00:00,2018-03-02 23:27:18,ferramentas_jardim,59.0,409.0,1.0,3750.0,35.0,40.0,30.0,garden_tools,garden_tools
b12c22449b10c20ca59c61ae92eb3e72,10727469edb56e3e75ad79165deaac4a,delivered,2018-04-19 16:36:33,2018-04-19 16:58:38,2018-04-20 17:32:43,2018-04-23 22:47:50,2018-05-04,2018-04,4.0,1.0,ff92ca9bb0b3f4ec00a9b76c9f68cb3a,ba90964cff9b9e0e6f32b23b82465f7b,2018-04-25 16:58:38,899.0,18.2,1.0,credit_card,10.0,917.2,69c63d2d8046d9282cf7ab4b573c0cdc,5.0,,,2018-04-24 00:00:00,2018-04-27 02:10:59,portateis_casa_forno_e_cafe,36.0,3437.0,6.0,1925.0,61.0,43.0,46.0,small_appliances_home_oven_and_coffee,small_appliances_home_oven_and_coffee
ba45e84c712135fbb4ebfc999ff5fa42,63fb7a6bde3a209ef4d4f91a4be96798,delivered,2018-03-05 21:27:34,2018-03-05 21:48:39,2018-03-10 02:14:29,2018-04-04 17:48:44,2018-03-26,2018-03,29.0,1.0,036734b5a58d5d4f46b0616ddc047ced,ea8482cd71df3c1969d7b9473ff13abc,2018-03-11 21:48:39,44.99,17.06,1.0,credit_card,1.0,62.05,a729206f965bff1f5d49f312d1da59a7,3.0,,,2018-03-28 00:00:00,2018-03-28 19:29:50,telefonia,58.0,751.0,5.0,300.0,17.0,4.0,12.0,telephony,telephony
7296ad758e6c852b351261c5eb31bf51,4c734d9ccc49f0068cb5c75b3e88739d,delivered,2017-11-26 20:28:28,2017-11-26 20:37:24,2017-12-06 13:51:48,2017-12-17 17:14:48,2017-12-15,2017-11,20.0,1.0,4328139cbe9adde0aac493ca9871eab3,8160255418d5aaa7dbdc9f4c64ebda44,2017-11-30 20:37:24,66.9,13.49,1.0,credit_card,2.0,80.39,678528ac02a38b281f86d306a3101d34,5.0,,,2017-12-17 00:00:00,2017-12-19 12:24:06,cama_mesa_banho,60.0,289.0,2.0,1150.0,30.0,10.0,30.0,bed_bath_table,bed_bath_table
585ce4ee0af830235ceed384bcbe545f,b037a695c6950aff65e546972aded583,delivered,2018-07-19 18:17:11,2018-07-21 03:30:13,2018-07-23 14:26:00,2018-08-01 14:51:41,2018-08-07,2018-07,12.0,1.0,781a5256893d06b9526750ff0b5f50e4,34a557286ead8fe75c989e0afcf7d98c,2018-07-26 03:30:13,75.0,18.63,1.0,boleto,1.0,93.63,84ec6a6a98a4b8128488ff5462aa5b93,5.0,,,2018-08-02 00:00:00,2018-08-02 20:54:43,beleza_saude,50.0,1233.0,1.0,225.0,18.0,11.0,14.0,health_beauty,health_beauty
8b75cb6fd9531cacf7f2cb7dadf7467b,1a663679384785e911792fb4a86d61c4,delivered,2018-02-20 18:35:00,2018-02-20 18:50:24,2018-02-21 19:48:00,2018-03-07 00:15:35,2018-03-19,2018-02,14.0,1.0,737d985cd93b0a4844c3c5847d945ca4,c66dccfb3f109511246da627dd5a2498,2018-02-26 18:50:24,140.0,15.73,1.0,credit_card,1.0,155.73,aef55e3ea3de1357a396ae74c7b5c005,5.0,,,2018-03-08 00:00:00,2018-03-08 11:13:04,relogios_presentes,40.0,692.0,1.0,250.0,20.0,14.0,14.0,watches_gifts,watches_gifts
73696c4354b75af323cf793aa474acfc,c99b3cf4d3a8c1829fc7b4c71bd3e43c,delivered,2017-05-05 07:48:46,2017-05-10 21:32:36,2017-05-10 09:47:50,2017-05-16 06:50:09,2017-05-26,2017-05,10.0,1.0,a4d8f727f92014da5dd64116af14634c,63ffcb71394dd8ea3872ed9ffda17c74,2017-05-12 09:31:43,25.0,12.93,1.0,credit_card,3.0,37.93,97122840e826b14ac3ed516d0a3c8f31,4.0,,,2017-05-17 00:00:00,2017-05-17 17:09:22,unknown,,,,1200.0,30.0,12.0,12.0,,unknown
dde2650c0fa0e73271dc339daf400ac9,e24afd292df4c36dca1a8e419dfc7bc0,delivered,2018-07-30 00:46:43,2018-07-30 00:55:25,2018-07-30 17:13:00,2018-08-03 18:21:53,2018-08-10,2018-07,4.0,1.0,74fb740804bb486f4ba27a0241b4e6e8,594f9aaa48e5bf431f011ddc5669b0d5,2018-08-02 00:55:25,56.5,23.2,1.0,credit_card,3.0,79.7,1d38c309530f6132ae45eefe9762e7b1,5.0,,,2018-08-04 00:00:00,2018-08-06 05:06:43,utilidades_domesticas,43.0,170.0,3.0,2350.0,25.0,20.0,25.0,housewares,housewares
727c209cf1bf38111a8f69422ad7fab7,205a1b52104efa306fb9a38c0cffdace,delivered,2017-09-18 17:54:27,2017-09-18 18:15:31,2017-09-19 17:24:03,2017-09-22 22:12:17,2017-10-04,2017-09,4.0,1.0,7a3bc1b5f3ad201ecd5d03d51d34bedd,7e1fb0a3ebfb01ffb3a7dae98bf3238d,2017-09-22 18:15:31,355.9,13.99,1.0,boleto,1.0,369.89,91d24a35c658846ccd299eac0a3e71d8,1.0,,amei a forma de entega foi muito rápido e prático to satisfeita agradeço este site e ao vendedor pela agilidade de atendimento e entrega do meu produto..,2017-09-23 00:00:00,2017-09-24 13:06:29,beleza_saude,58.0,2881.0,1.0,250.0,17.0,11.0,15.0,health_beauty,health_beauty
336a16de6914823ae7487a9023eb6d20,83cac99fb2abfb992f329be5bbba18b7,delivered,2017-10-19 13:25:52,2017-10-19 13:35:20,2017-10-23 18:05:07,2017-11-06 19:24:37,2017-11-17,2017-10,18.0,1.0,2a2d22ae30e026f1893083c8405ca522,1a3df491d1c4f1589fc2b934ada68bf2,2017-10-27 13:35:20,149.9,33.5,1.0,credit_card,3.0,183.4,e151f8711597ae26277ea550fe23351f,4.0,,"Prazo de entrega amplo demais. Mas comprei sabendo disso. Produto entregue no tempo certo. ",2017-11-07 00:00:00,2017-11-09 20:21:38,cama_mesa_banho,60.0,744.0,2.0,8350.0,50.0,27.0,38.0,bed_bath_table,bed_bath_table
7f5d123edea7962b20bf26e29262f9e5,c3539d3d4dfb2fe3b6de4bb8f277e989,delivered,2018-05-02 21:25:27,2018-05-02 22:17:03,2018-05-03 19:01:00,2018-05-04 14:34:36,2018-05-10,2018-05,1.0,1.0,0a4f9f421af66d2ea061fbb8883419f7,c70c1b0d8ca86052f45a432a38b73958,2018-05-08 22:17:03,110.32,7.64,1.0,credit_card,6.0,607.76,85ae262b86a55585659f617531bde1b5,5.0,,,2018-05-05 00:00:00,2018-05-06 10:55:24,beleza_saude,60.0,919.0,1.0,200.0,22.0,3.0,15.0,health_beauty,health_beauty
7f5d123edea7962b20bf26e29262f9e5,c3539d3d4dfb2fe3b6de4bb8f277e989,delivered,2018-05-02 21:25:27,2018-05-02 22:17:03,2018-05-03 19:01:00,2018-05-04 14:34:36,2018-05-10,2018-05,1.0,1.0,0a4f9f421af66d2ea061fbb8883419f7,c70c1b0d8ca86052f45a432a38b73958,2018-05-08 22:17:03,110.32,7.64,2.0,voucher,1.0,100.0,85ae262b86a55585659f617531bde1b5,5.0,,,2018-05-05 00:00:00,2018-05-06 10:55:24,beleza_saude,60.0,919.0,1.0,200.0,22.0,3.0,15.0,health_beauty,health_beauty
